dataset,protocol,test_cell,row_index,cycle_number,measurement_source,model,window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,40,4300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8087249540679121,0.7891864646630766,0.01953848940483549,0.0,4.579447999958575,4.579447999958575,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,41,4400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8063382523539667,0.7886295940799705,0.01770865827399626,0.0,3.703722000182097,3.703722000182097,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,42,4500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.801379385303187,0.7812574866918183,0.020121898611368705,0.0,3.8475799999559968,3.8475799999559968,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,43,4600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8007570559332556,0.7859524152726427,0.014804640660612933,0.0,3.765681000004406,3.765681000004406,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,44,4800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.796275956346181,0.8873078387523552,0.09103188240617421,0.0,3.8026479999189178,3.8026479999189178,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,45,5000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7932941721701475,0.7991949969341458,0.005900824763998225,0.0,3.59157699995194,3.59157699995194,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell4,46,5100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7917900540877062,0.7915815434518986,0.00020851063580762386,0.0,4.390714000010121,4.390714000010121,3472.1181640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,0,0.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,1.0,1.0019934645346258,0.0019934645346257884,0.0,2.4559200001021964,2.4559200001021964,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,1,100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9877486642339074,0.9838501856678196,0.0038984785660878263,0.0,4.295850999824324,4.295850999824324,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,2,200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9813395796931004,0.9777393542202402,0.003600225472860208,0.0,3.6346120000416704,3.6346120000416704,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,3,300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9766158943257336,0.978024250803745,0.0014083564780114077,0.0,4.02546500004064,4.02546500004064,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,4,400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9703018131586632,0.9716668433017671,0.0013650301431039624,0.0,3.7733719998414017,3.7733719998414017,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,5,500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9654489705455236,0.9647174141676217,0.0007315563779018985,0.0,3.56104200000118,3.56104200000118,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,6,600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.961084026653776,0.9596225074341606,0.0014615192196154592,0.0,3.5473840000577184,3.5473840000577184,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,7,700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.957938622657068,0.9584414213317816,0.0005027986747135893,0.0,3.469580999990285,3.469580999990285,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,8,800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9533458437454102,0.9531930510457505,0.00015279269965973175,0.0,3.4213370001907606,3.4213370001907606,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,9,900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.949565837786861,0.9480393086668899,0.0015265291199710873,0.0,4.715808000128163,4.715808000128163,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,10,1000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.94590449099778,0.943525541691536,0.002378949306243938,0.0,3.9703289999124536,3.9703289999124536,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,11,1100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9418186077565684,0.9420082700573276,0.00018966230075911916,0.0,4.099678000102358,4.099678000102358,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,12,1200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9380439988154602,0.936158958559623,0.0018850402558372448,0.0,3.7100009999448957,3.7100009999448957,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,13,1300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9344211268132144,0.9332671245921182,0.0011540022210961842,0.0,4.209493999951519,4.209493999951519,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,14,1400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9309043248574428,0.930949478525089,4.515366764623607e-05,0.0,3.9391640000303596,3.9391640000303596,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,15,1600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9229030517598972,0.9220090247037147,0.000894027056182467,0.0,4.508797000198683,4.508797000198683,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,16,1800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9148557368901136,0.9127715944046848,0.002084142485428764,0.0,3.720720999808691,3.720720999808691,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,17,1900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9106094647989752,0.9078984872666734,0.0027109775323017615,0.0,3.6402570001428103,3.6402570001428103,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,18,2000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9064720035423474,0.9044142996389821,0.002057703903365238,0.0,3.662995000013325,3.662995000013325,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,19,2100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9031409861442394,0.9018085842550139,0.0013324018892255651,0.0,3.537112000003617,3.537112000003617,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,20,2200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8990659531344564,0.8967151058261437,0.002350847308312698,0.0,3.5198269999909826,3.5198269999909826,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,21,2300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8963048174972992,0.8963961472452475,9.132974794834325e-05,0.0,3.539731000046231,3.539731000046231,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,22,2400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8915985449798675,0.8890240239710988,0.0025745210087686488,0.0,3.4587020002163626,3.4587020002163626,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,23,2500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8888072503555997,0.8883235854726506,0.000483664882949153,0.0,3.3786260000852053,3.3786260000852053,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,24,2600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8841948036062991,0.882145779100381,0.002049024505918151,0.0,3.340623999974923,3.340623999974923,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,25,2700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8821210897461097,0.8814321758332052,0.0006889139129044874,0.0,3.4596870000314084,3.4596870000314084,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,26,2800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8790169981369229,0.8790922352171702,7.523708024725906e-05,0.0,3.4129620000840077,3.4129620000840077,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,27,2900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8745229285146191,0.8705908085527302,0.0039321199618889136,0.0,3.3798120000483323,3.3798120000483323,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,28,3000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8732553746871288,0.8717625666614996,0.001492808025629122,0.0,3.403331000072285,3.403331000072285,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,29,3100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8700892692911768,0.8710975206082558,0.0010082513170790453,0.0,3.4628869998414302,3.4628869998414302,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,30,3200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8657521731256456,0.8625691899544816,0.0031829831711639445,0.0,3.290676999995412,3.290676999995412,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,31,3300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8643196051540599,0.8639911364410684,0.00032846871299152536,0.0,3.4615120000580646,3.4615120000580646,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,32,3500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8555986636015559,0.8519512894417579,0.003647374159797989,0.0,3.31712799993511,3.31712799993511,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,33,3600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8548197894658861,0.8533714677988763,0.001448321667009811,0.0,3.363320999824282,3.363320999824282,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,34,3700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8519290530383129,0.8508851712345159,0.0010438818037969977,0.0,3.377344999989873,3.377344999989873,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,35,3800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8468821082536465,0.8448668907804163,0.002015217473230191,0.0,3.5437349999938306,3.5437349999938306,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,36,3900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8461784194307999,0.8426041779342986,0.003574241496501207,0.0,3.3348040001328627,3.3348040001328627,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,37,4000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8432258338210661,0.8408327578555665,0.002393075965499536,0.0,3.3811729999797535,3.3811729999797535,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,38,4100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8390622606019872,0.8331910901206014,0.005871170481385746,0.0,5.335411000032764,5.335411000032764,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,39,4200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8377162973949832,0.8320025446278053,0.005713752767177893,0.0,3.8362990001132857,3.8362990001132857,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,40,4300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8355540201145729,0.8330082598601806,0.0025457602543923485,0.0,3.858405999835668,3.858405999835668,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,41,4400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8328767763065282,0.8339252946210592,0.0010485183145310106,0.0,3.8605009999628237,3.8605009999628237,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,42,4500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8289102194018485,0.8253291071840725,0.003581112217776017,0.0,3.7419359998693835,3.7419359998693835,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,43,4600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8281692129107688,0.8245656719678355,0.0036035409429333587,0.0,3.482229999917763,3.482229999917763,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,44,4800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8232348919650748,0.8204212509281389,0.002813641036935932,0.0,3.5170060000382364,3.5170060000382364,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell5,45,5000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.620299862540289,0.7716123772684199,0.1513125147281309,0.0,3.6228090000349766,3.6228090000349766,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,0,0.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,1.0,1.0016657095576977,0.0016657095576977365,0.0,2.1894569999858504,2.1894569999858504,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,1,100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.988931530612998,0.9917951639322841,0.002863633319286074,0.0,3.650999999990745,3.650999999990745,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,2,200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9825098674631948,0.9827502102613184,0.00024034279812357173,0.0,3.5569930000747263,3.5569930000747263,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,3,300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9781191031906664,0.9813052663089148,0.003186163118248375,0.0,3.395540000155961,3.395540000155961,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,4,400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9711773272476676,0.9742393484151218,0.003062021167454243,0.0,3.489854000008563,3.489854000008563,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,5,500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9658598783725848,0.9689869942902318,0.0031271159176470276,0.0,3.387533000022813,3.387533000022813,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,6,600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9610456041003022,0.9619741625509826,0.0009285584506804057,0.0,3.580165999892415,3.580165999892415,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,7,700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9590810833243452,0.9600019387490031,0.0009208554246579181,0.0,3.465494000010949,3.465494000010949,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,8,800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9536289952605532,0.9551131240706394,0.0014841288100861938,0.0,3.5386119998292997,3.5386119998292997,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,9,900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9498235100776194,0.9510211905172217,0.0011976804396022223,0.0,3.4682180000800145,3.4682180000800145,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,10,1000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9454399699332016,0.9463372414131764,0.0008972714799748704,0.0,3.5310359999130014,3.5310359999130014,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,11,1100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9413364326338932,0.9447842857999873,0.0034478531660940837,0.0,3.898338999988482,3.898338999988482,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,12,1200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9373159867927024,0.9397504720914727,0.002434485298770217,0.0,3.694183999868983,3.694183999868983,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,13,1300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9331107668118672,0.9370668545605699,0.003956087748702708,0.0,3.768670999988899,3.768670999988899,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,14,1400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9291406401800676,0.9314433335409577,0.0023026933608900624,0.0,4.507162999971115,4.507162999971115,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,15,1600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9203122686805868,0.9216638004164137,0.0013515317358269163,0.0,3.7260950000472803,3.7260950000472803,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,16,1800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9131929896773971,0.9148289064866277,0.0016359168092305865,0.0,3.6611820000871376,3.6611820000871376,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,17,1900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9088593125375763,0.9115300731748592,0.0026707606372828874,0.0,3.6060989998532023,3.6060989998532023,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,18,2000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.904220137338934,0.9054979634841774,0.0012778261452434103,0.0,3.57055900008163,3.57055900008163,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,19,2100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9007454731583768,0.9029158947638418,0.0021704216054649894,0.0,3.64392599999519,3.64392599999519,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,20,2200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8957146156049662,0.9005427350635379,0.004828119458571645,0.0,3.730740000037258,3.730740000037258,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,21,2300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8930315515296862,0.8943698779466029,0.0013383264169167797,0.0,3.6759580000307324,3.6759580000307324,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,22,2400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.887519028893333,0.8891732435548129,0.001654214661479858,0.0,3.545138999925257,3.545138999925257,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,23,2500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8848931816892427,0.8891603535405154,0.0042671718512726775,0.0,3.4751480000068113,3.4751480000068113,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,24,2600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8792503972034188,0.8809848695461501,0.0017344723427312747,0.0,3.4465740000086953,3.4465740000086953,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,25,2700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8781551553094805,0.8820037899226475,0.003848634613166979,0.0,3.3961210001507425,3.3961210001507425,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,26,2800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8751855946018078,0.8790913627400893,0.0039057681382814735,0.0,3.35265800003981,3.35265800003981,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,27,2900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8696566052553546,0.8709387500209099,0.0012821447655553264,0.0,3.396995999992214,3.396995999992214,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,28,3000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.868758387213638,0.8724405171570224,0.00368212994338446,0.0,3.4412459999657585,3.4412459999657585,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,29,3100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8651748791283492,0.8700878341756224,0.004912955047273182,0.0,3.47667599999113,3.47667599999113,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,30,3200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8599423155329342,0.8635472422383489,0.0036049267054146794,0.0,3.60654699989027,3.60654699989027,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,31,3300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8584635457675682,0.863260052045813,0.004796506278244794,0.0,3.6217659999238094,3.6217659999238094,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,32,3500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8500785417788727,0.8534437392934433,0.0033651975145706503,0.0,3.786291999858804,3.786291999858804,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,33,3600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8494405430547126,0.8512954843256912,0.0018549412709786273,0.0,3.4666860001379973,3.4666860001379973,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,34,3700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8465280645077926,0.8494326797133354,0.0029046152055427488,0.0,3.632347999882768,3.632347999882768,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,35,3800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8408412310565523,0.8418091700159118,0.0009679389593595378,0.0,3.5798179999346758,3.5798179999346758,3486.8369140625,1,
