dataset,protocol,test_cell,row_index,cycle_number,measurement_source,model,window,selected_model,selected_window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,3,400.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9752795564769686,0.9770807295844927,0.0018011731075240345,0.35338099996806704,2.372895000007702,2.726275999975769,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,4,500.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9712384521350595,0.9699756987343373,0.0012627534007222385,0.3529139999045583,2.3490480002692493,2.7019620001738076,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,5,600.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9675603284308496,0.9643443717407849,0.003215956690064692,0.34724599981927895,2.3591850003867876,2.7064310002060665,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,6,700.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9660478780379594,0.9640250911823167,0.002022786855642722,0.36437800008570775,2.3605929995937913,2.724970999679499,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,7,800.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9616956746523084,0.9587468829678805,0.002948791684427965,0.37425999971674173,2.3608030001014413,2.735062999818183,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,8,900.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9587331815490454,0.9556448722525592,0.0030883092964861802,0.3783819997806859,2.3857569999563566,2.7641389997370425,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,9,1000.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9559032852470232,0.9524316541140696,0.0034716311329535676,0.36684300039269147,2.422296999611717,2.7891400000044086,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,10,1100.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9530691021245044,0.9500495713767021,0.003019530747802257,0.3529109999362845,2.3790109999026754,2.73192199983896,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,11,1200.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9502762864236352,0.9472028450256282,0.0030734413980069153,0.3648669999165577,2.399929000148404,2.764796000064962,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,12,1300.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9475253528426556,0.94313478891398,0.00439056392867565,0.3629289999480534,2.434986000025674,2.7979149999737274,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,13,1400.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9449697434528336,0.9413051932111904,0.0036645502416431386,0.36022800031787483,2.371100999880582,2.731329000198457,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,14,1600.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9397477438877864,0.938410960969537,0.0013367829182493463,0.3488130000732781,2.2919319999346044,2.6407450000078825,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,15,1800.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9344635393817696,0.934501397098342,3.785771657238701e-05,0.3740509996532637,2.340492999792332,2.7145439994455955,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,16,1900.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9311605361261291,0.929801601787732,0.0013589343383971775,0.38194199987628963,2.365237000049092,2.7471789999253815,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,17,2000.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9281714000892136,0.9281177365626028,5.366352661084761e-05,0.3878200000144716,2.370644999700744,2.7584649997152155,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,18,2100.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9261280130882223,0.924021382489625,0.002106630598597392,0.374969000404235,2.35599400002684,2.7309630004310748,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,19,2200.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9225235513543498,0.9230674052430163,0.0005438538886665123,0.3750420000869781,2.39962400019067,2.774666000277648,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,20,2300.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9205669275157128,0.9213527804369492,0.0007858529212364518,0.3544539999893459,2.3445510000783543,2.6990050000677,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,21,2400.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9158961173081944,0.9170056847811083,0.0011095674729139082,0.34975499966094503,2.3369549999188166,2.6867099995797616,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,22,2500.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9132553724738692,0.9148696217406452,0.0016142492667760022,0.3575679997993575,2.3091600000952894,2.666727999894647,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,23,2600.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.908088565294652,0.9110170860750453,0.0029285207803932956,0.37581399965347373,2.3738730001241493,2.749686999777623,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,24,2700.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.9062059126176006,0.9066636109883507,0.00045769837075004816,0.3822170001512859,2.383122000082949,2.765339000234235,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,25,2800.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.902650223558382,0.902417028207649,0.00023319535073296205,0.4133489997002471,2.3823999999876833,2.7957489996879303,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,26,2900.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8970164783042901,0.8989496491208089,0.001933170816518781,0.3903320002791588,2.4101949998112104,2.8005270000903693,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,27,3000.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8955279790273843,0.8958235029320833,0.00029552390469900214,0.3660070001387794,2.3617940000804083,2.7278010002191877,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,28,3100.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8923826360524445,0.8925806396459179,0.0001980035934734392,0.34774599998854683,2.3774669998601894,2.725212999848736,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,29,3200.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8875307108931189,0.8894604690641434,0.001929758171024587,0.3442649999669811,2.356818999942334,2.701083999909315,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,30,3300.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8861099209495147,0.8865961790385682,0.0004862580890535595,0.3428509999139351,2.386532999935298,2.729383999849233,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,31,3500.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8784998418529466,0.877775225973457,0.0007246158794895763,0.3776009998546215,2.4229739997281285,2.80057499958275,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,32,3600.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8775168733432505,0.8760678812702803,0.0014489920729701122,0.36705399998027133,2.3342610002146102,2.7013150001948816,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,33,3700.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8743485857098444,0.8730998475032605,0.0012487382065838881,0.37696399976994144,2.3244610001711408,2.701424999941082,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,34,3800.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8687423021640659,0.8681926315359946,0.0005496706280713193,0.3868550002152915,2.3272409998753574,2.714096000090649,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,35,3900.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8677545381094276,0.8657727998348574,0.001981738274570155,0.36049400023330236,2.352641000015865,2.713135000249167,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,36,4000.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8647647074756244,0.8623055040821106,0.002459203393513798,0.34208500028398703,2.3569569998471707,2.6990420001311577,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,37,4100.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8597159787176375,0.8574080107374551,0.0023079679801824016,0.37323800006561214,2.383807000114757,2.7570450001803692,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,38,4200.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8585044488392131,0.8564771601414055,0.00202728869780755,0.34980399959749775,2.3471620002055715,2.6969659998030693,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,39,4300.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8558210783079485,0.8529720502348573,0.0028490280730911755,0.36283899999034475,2.401663999989978,2.764502999980323,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,40,4400.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8528553242539866,0.8502510997867796,0.0026042244672069836,0.37285000007614144,2.336843999728444,2.7096939998045855,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,41,4500.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8480751510315622,0.8439213696866168,0.004153781344945373,0.4224379999868688,2.3544959999526327,2.7769339999395015,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,42,4600.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8471692346051477,0.8436498802639261,0.0035193543412216366,0.3675990001283935,2.359978000185947,2.7275770003143407,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,43,4800.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8415804136011051,0.837955900007232,0.0036245135938731687,0.34375299992461805,2.3154430000431603,2.6591959999677783,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,44,5000.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8347806722035154,0.8311123222087383,0.0036683499947770537,0.38561600013053976,2.3014059997876757,2.6870219999182154,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,45,5100.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8328775889716871,0.8281056033527872,0.00477198561889991,0.3406870000617346,2.291884999976901,2.6325720000386355,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,46,5200.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8273089458048407,0.8225343865018921,0.004774559302948567,0.3550719998202112,2.311177999672509,2.6662499994927202,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,47,5300.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.827369983312153,0.8233805306771869,0.003989452634966084,0.37080399988553836,2.337969999643974,2.7087739995295124,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,48,5400.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8247212696887835,0.8203940737017908,0.004327195986992605,0.35459699984130566,2.336325000214856,2.690922000056162,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,49,5500.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8196922644614083,0.8141037639163874,0.0055885005450209135,0.3614399997786677,2.3972660001163604,2.758705999895028,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,50,5600.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8195239857928405,0.8159710465509808,0.0035529392418596206,0.35298900002089795,2.336682000077417,2.689671000098315,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,51,5700.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.816932132282543,0.8130660953631165,0.003866036919426552,0.34497999968152726,2.3563620002278185,2.7013419999093458,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,52,5800.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8137345093917255,0.8111272633717946,0.0026072460199308978,0.40089300000545336,2.3542079998151166,2.75510099982057,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,53,5900.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8116310891410191,0.8070329265172606,0.0045981626237585616,0.3784789996643667,2.3352739999609184,2.713752999625285,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,54,6000.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8090168573306769,0.8045131335636724,0.004503723767004475,0.3699009998854308,2.295239999966725,2.665140999852156,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,55,6100.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8044890049108995,0.7985050887098704,0.005983916201029116,0.3434509999351576,2.364811000006739,2.7082619999418966,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,56,6200.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.804274307296472,0.800097765112399,0.004176542184072929,0.3504399996927532,2.3884799998086237,2.738919999501377,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,57,6300.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.8016518265475705,0.7965345180575963,0.0051173084899741594,0.3494379998301156,2.338233000045875,2.6876709998759907,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,58,6400.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.797042897981817,0.7888769247365832,0.008165973245233826,0.36222500011717784,2.3091850002856518,2.6714100004028296,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,59,6500.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7976887593859885,0.7933796039616954,0.00430915542429311,0.3852269996968971,2.3078890003489505,2.6931160000458476,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,60,6600.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7952317894463886,0.7908550551337892,0.00437673431259944,0.3867169998557074,2.329334000023664,2.7160509998793714,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,61,6700.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7945186435000929,0.7863445478761958,0.008174095623897148,0.3722209999068582,2.375035000113712,2.7472560000205704,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,62,6800.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.794078485355315,0.7913567243392867,0.002721761016028279,0.3443820000939013,2.3861050003688433,2.7304870004627446,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,63,6900.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7922996340491574,0.7895601904047427,0.0027394436444146963,0.34070699985022657,2.3193170000013197,2.6600239998515463,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,64,7000.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7876275886413375,0.7786486564763806,0.008978932164956932,0.34487399989302503,2.312910999989981,2.657784999883006,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,65,7100.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7898454583105572,0.7856393300012279,0.004206128309329316,0.3737899996849592,2.3400199997922755,2.7138099994772347,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,66,7200.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.785471351917183,0.7839105135337316,0.001560838383451335,0.37134100011826376,2.285604000007879,2.656945000126143,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,67,7300.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7832114248031918,0.780756374945475,0.002455049857716829,0.3371079997123161,2.308839999841439,2.645947999553755,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,68,7400.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7801298377481299,0.7769582288904555,0.003171608857674424,0.3356570000505599,2.291815999797109,2.6274729998476687,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,69,7500.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7788804635571079,0.7764183799517237,0.0024620836053842465,0.3491940001367766,2.2992700000941113,2.648464000230888,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,70,7600.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7771024413622475,0.7748368858712418,0.0022655554910057107,0.37119199987500906,2.3200570003609755,2.6912490002359846,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,71,7700.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7738082209078048,0.7685673457069129,0.005240875200891892,0.3627959999903396,2.3101859997041174,2.672981999694457,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,72,7800.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7733043063962132,0.7710516696214973,0.002252636774715877,0.3415359997234191,2.336227999876428,2.677763999599847,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,73,7900.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7712571691772259,0.7691736705159933,0.0020834986612325856,0.3440460000092571,2.297804999670916,2.641850999680173,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,74,8000.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7672022537380233,0.760197881327994,0.007004372410029269,0.3508079998937319,2.2886100000505394,2.6394179999442713,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,75,8100.0,Best-single-selected,Best-single-selected,per_fold_selected,Ridge,narrow_375_395,measurement_update,1.0,0.7682978224324942,0.7661136023086215,0.00218422012387276,0.37441499989654403,2.290987999913341,2.665402999809885,2.234375,1,0.005715968874140658
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,0,0.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,1.0,0.9960641789833782,0.003935821016621821,9.945461999905092,1032.7295000001868,1042.674962000092,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,1,100.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9897125853434404,0.986687327608138,0.003025257735302378,10.263805999784381,1089.6501419997549,1099.9139479995392,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,2,300.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9806315575670838,0.9775148725902554,0.0031166849768283766,11.254770000050485,1032.7021380003316,1043.956908000382,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,3,400.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9752795564769686,0.9720221956402737,0.0032573608366949225,10.180378999848472,1044.7663659997488,1054.9467449995973,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,4,500.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9712384521350595,0.9667068360700776,0.00453161606498198,10.83910899978946,1068.326959999922,1079.1660689997116,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,5,600.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9675603284308496,0.9628938034430486,0.004666524987800957,10.679801000151201,1068.798870000137,1079.4786710002882,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,6,700.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9660478780379594,0.9611827574052003,0.004865120632759123,10.57305800031827,1096.37094899972,1106.9440070000383,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,7,800.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9616956746523084,0.9573219215207983,0.004373753131510116,10.664520999853266,1012.6020309999149,1023.2665519997681,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,8,900.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9587331815490454,0.9549463236741156,0.0037868578749298276,10.221343000011984,1181.3992479997069,1191.6205909997188,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,9,1000.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9559032852470232,0.951747616903654,0.004155668343369223,10.274507999838534,1058.2579609999812,1068.5324689998197,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,10,1100.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9530691021245044,0.9496085505303119,0.0034605515941924514,10.571957000138354,1087.74700999993,1098.3189670000684,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,11,1200.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9502762864236352,0.9461234464968649,0.004152839926770291,10.154821000014636,1073.7050009997802,1083.8598219997948,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,12,1300.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9475253528426556,0.9431408257282423,0.004384527114413284,10.18917200008218,1014.4332610002493,1024.6224330003315,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,13,1400.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9449697434528336,0.9405651019135858,0.0044046415392478,10.101243000008253,1027.5168009998197,1037.618043999828,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,14,1600.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9397477438877864,0.9353390107913364,0.004408733096449957,10.186639000039577,1085.6965100001617,1095.8831490002012,168079.66796875,40,0.008183602048163985
Dataset 2,BMS-1_runtime_fast_pruned,Cell8,15,1800.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9344635393817696,0.9305187241995905,0.003944815182179151,10.774926000067353,1084.5988230003059,1095.3737490003732,168079.66796875,40,0.008183602048163985
