dataset,protocol,test_cell,row_index,cycle_number,stress_scenario,scenario_family,allowed_windows,removed_feature_group,measurement_source,model,window,selected_model,selected_window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,30,1958.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9322602360521788,1.0,0.06773976394782122,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,31,2026.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9294215768939804,1.0,0.07057842310601958,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,32,2095.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9275166425340036,1.0,0.07248335746599643,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,33,2164.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9254856029361528,1.0,0.07451439706384722,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,34,2233.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.923625163285622,1.0,0.07637483671437795,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,35,2311.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9218878773167966,1.0,0.07811212268320344,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,36,2380.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9197595101538336,1.0,0.08024048984616639,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,37,2449.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9173900746396924,1.0,0.08260992536030765,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,38,2519.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9152994873958608,1.0,0.08470051260413924,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,39,2590.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9127546556555928,1.0,0.08724534434440723,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,40,2660.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9107029551644578,1.0,0.08929704483554224,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,41,2729.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9084896569723544,1.0,0.0915103430276456,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,42,2798.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9034422745341252,1.0,0.09655772546587482,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,43,2898.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.9026638015910844,1.0,0.09733619840891561,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,44,2965.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.899278219072325,1.0,0.10072178092767503,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,45,3035.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.8949481385752693,1.0,0.10505186142473066,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,46,3106.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.8876946892575825,1.0,0.11230531074241745,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,47,3176.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.8777946533002456,1.0,0.12220534669975436,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,48,3249.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.8677972159889082,1.0,0.13220278401109176,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,49,3320.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.8589977415430003,1.0,0.14100225845699965,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,50,3391.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.8490321072495163,1.0,0.15096789275048372,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,51,3465.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.8379058472763011,1.0,0.16209415272369887,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,52,3545.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.828025365378674,1.0,0.171974634621326,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,53,3618.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.8181114571072844,1.0,0.1818885428927156,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,54,3692.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.8084129386482889,1.0,0.1915870613517111,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,55,3767.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.7995148822258985,1.0,0.2004851177741015,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,56,3842.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Best-single-selected,Best-single-selected,per_fold_selected,ExtraTrees,paper_335_350,prediction_only,0.0,0.7903177593733494,1.0,0.20968224062665064,0.0,0.0,0.0,16127.197265625,1,0.0018279445043406805
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,0,0.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,1.0,1.0,0.0,0.002820000190695282,0.0,0.002820000190695282,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,1,0.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9979207024585652,1.0,0.002079297541434766,0.0008199999683711212,0.0,0.0008199999683711212,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,2,69.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9937453572943598,1.0,0.006254642705640245,0.00044999978854320943,0.0,0.00044999978854320943,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,3,131.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9907986711798884,1.0,0.009201328820111598,0.0005399997462518513,0.0,0.0005399997462518513,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,4,196.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9882570123625228,1.0,0.011742987637477165,0.0007399999049084727,0.0,0.0007399999049084727,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,5,260.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9858918566048412,1.0,0.014108143395158756,0.0005699998837371822,0.0,0.0005699998837371822,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,6,325.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.983530833025816,1.0,0.01646916697418399,0.000470000031782547,0.0,0.000470000031782547,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,7,391.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9810293891614292,1.0,0.018970610838570767,0.0006099999154685065,0.0,0.0006099999154685065,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,8,457.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.97828303992282,1.0,0.021716960077180048,0.000529999852005858,0.0,0.000529999852005858,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,9,524.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9759900497137975,1.0,0.024009950286202453,0.0004599996827892028,0.0,0.0004599996827892028,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,10,591.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9738041272052856,1.0,0.02619587279471436,0.0003999998625658918,0.0,0.0003999998625658918,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,11,657.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9715056028284192,1.0,0.028494397171580754,0.00043000000005122274,0.0,0.00043000000005122274,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,12,725.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9692451535263052,1.0,0.030754846473694752,0.0004399998942972161,0.0,0.0004399998942972161,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,13,792.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9668453907723864,1.0,0.033154609227613596,0.0007899998308857903,0.0,0.0007899998308857903,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,14,859.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9649921824345098,1.0,0.03500781756549021,0.000660000296193175,0.0,0.000660000296193175,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,15,926.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9626608957840184,1.0,0.03733910421598163,0.0005899996722291689,0.0,0.0005899996722291689,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,16,993.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9606391535881332,1.0,0.03936084641186677,0.00034000004234258085,0.0,0.00034000004234258085,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,17,1060.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9585836160739708,1.0,0.0414163839260292,0.0003800000740739051,0.0,0.0003800000740739051,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,18,1137.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9560440233459258,1.0,0.04395597665407425,0.0004900002750218846,0.0,0.0004900002750218846,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,19,1212.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9539533623131886,1.0,0.04604663768681139,0.0005000001692678779,0.0,0.0005000001692678779,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,20,1280.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9515910105338818,1.0,0.04840898946611816,0.0005500000952451956,0.0,0.0005500000952451956,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,21,1348.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9497797142937926,1.0,0.0502202857062074,0.0005599999894911889,0.0,0.0005599999894911889,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,22,1416.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9472722935281284,1.0,0.05272770647187164,0.0005899996722291689,0.0,0.0005899996722291689,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,23,1484.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9461319597971456,1.0,0.053868040202854406,0.0005599999894911889,0.0,0.0005599999894911889,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,24,1549.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.943714856650664,1.0,0.056285143349335987,0.0004899998202745337,0.0,0.0004899998202745337,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,25,1624.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9423906409695332,1.0,0.05760935903046682,0.0005300003067532089,0.0,0.0005300003067532089,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,26,1691.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.939948154439883,1.0,0.060051845560117,0.0006599998414458241,0.0,0.0006599998414458241,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,27,1758.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9376244680465642,1.0,0.062375531953435814,0.0005400002009992022,0.0,0.0005400002009992022,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,28,1826.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.936233252040099,1.0,0.063766747959901,0.0006499999471998308,0.0,0.0006499999471998308,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,29,1890.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9339094918578748,1.0,0.06609050814212525,0.0005399997462518513,0.0,0.0005399997462518513,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,30,1958.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9322602360521788,1.0,0.06773976394782122,0.0004500002432905603,0.0,0.0004500002432905603,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,31,2026.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9294215768939804,1.0,0.07057842310601958,0.0005900001269765198,0.0,0.0005900001269765198,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,32,2095.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9275166425340036,1.0,0.07248335746599643,0.0005799997779831756,0.0,0.0005799997779831756,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,33,2164.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9254856029361528,1.0,0.07451439706384722,0.0005000001692678779,0.0,0.0005000001692678779,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,34,2233.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.923625163285622,1.0,0.07637483671437795,0.00047999992602854036,0.0,0.00047999992602854036,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,35,2311.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9218878773167966,1.0,0.07811212268320344,0.00038999996831989847,0.0,0.00038999996831989847,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,36,2380.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9197595101538336,1.0,0.08024048984616639,0.00038999996831989847,0.0,0.00038999996831989847,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,37,2449.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9173900746396924,1.0,0.08260992536030765,0.0003800000740739051,0.0,0.0003800000740739051,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,38,2519.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9152994873958608,1.0,0.08470051260413924,0.0003999998625658918,0.0,0.0003999998625658918,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,39,2590.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9127546556555928,1.0,0.08724534434440723,0.0004200001058052294,0.0,0.0004200001058052294,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,40,2660.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9107029551644578,1.0,0.08929704483554224,0.00046000013753655367,0.0,0.00046000013753655367,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,41,2729.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9084896569723544,1.0,0.0915103430276456,0.00035999983083456755,0.0,0.00035999983083456755,36712.8828125,3,0.002030540306181326
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell55,42,2798.0,only_full_27_36,single_window_only_diagnostic,full_27_36,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,prediction_only,0.0,0.9034422745341252,1.0,0.09655772546587482,0.00043000000005122274,0.0,0.00043000000005122274,36712.8828125,3,0.002030540306181326
